Record_ID,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
293,Indigo,6E-2373,Delhi,Afternoon,one,Evening,Mumbai,Economy,6,3,10523
294,Vistara,UK-829,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.5,3,11048
295,SpiceJet,SG-2976,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,3,10759
296,Air_India,AI-531,Delhi,Evening,one,Night,Mumbai,Economy,24.75,3,10785
297,GO_FIRST,G8-719,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.25,3,10863
298,Indigo,6E-369,Delhi,Night,one,Morning,Mumbai,Economy,10.42,3,10943
299,Vistara,UK-871,Delhi,Night,one,Afternoon,Mumbai,Economy,17.92,3,11415
300,Vistara,UK-879,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,3,11415
301,Vistara,UK-871,Delhi,Night,one,Night,Mumbai,Economy,26.42,3,11415
302,Indigo,6E-2168,Delhi,Evening,one,Night,Mumbai,Economy,4.42,3,11326
303,Indigo,6E-2193,Delhi,Afternoon,one,Night,Mumbai,Economy,8.33,3,11326
304,Air_India,AI-9643,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,3,11468
305,Vistara,UK-859,Delhi,Morning,one,Night,Mumbai,Economy,12.58,3,12098
306,Vistara,UK-815,Delhi,Morning,one,Morning,Mumbai,Economy,24.17,3,12150
307,SpiceJet,SG-2976,Delhi,Evening,one,Night,Mumbai,Economy,4.5,3,11809
308,Indigo,6E-2193,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.83,3,11814
309,Indigo,6E-152,Delhi,Morning,one,Evening,Mumbai,Economy,7.67,3,11814
310,Air_India,AI-479,Delhi,Night,one,Afternoon,Mumbai,Economy,16.5,3,11900
311,Indigo,6E-181,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.83,3,11993
312,SpiceJet,SG-2277,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.75,3,12010
313,GO_FIRST,G8-286,Delhi,Morning,two_or_more,Night,Mumbai,Economy,11,3,12045
314,GO_FIRST,G8-119,Delhi,Evening,one,Morning,Mumbai,Economy,15.17,3,12045
315,Air_India,AI-504,Delhi,Night,one,Morning,Mumbai,Economy,11.33,3,12150
316,Air_India,AI-504,Delhi,Night,one,Night,Mumbai,Economy,23.83,3,12150
317,Air_India,AI-803,Delhi,Early_Morning,one,Morning,Mumbai,Economy,26.42,3,12150
318,GO_FIRST,G8-717,Delhi,Evening,one,Night,Mumbai,Economy,4.75,3,12229
319,Vistara,UK-879,Delhi,Evening,one,Night,Mumbai,Economy,5.33,3,12623
320,Air_India,AI-9645,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,24.83,3,12298
321,Vistara,UK-951,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,3,12780
322,Air_India,AI-803,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.92,3,12465
323,Vistara,UK-627,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,26.67,3,12885
324,Indigo,6E-2092,Delhi,Evening,one,Night,Mumbai,Economy,5.33,3,12570
325,Indigo,6E-5018,Delhi,Afternoon,one,Night,Mumbai,Economy,10.33,3,12570
326,AirAsia,I5-784,Delhi,Evening,one,Early_Morning,Mumbai,Economy,15.17,3,12990
327,Vistara,UK-899,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,23.75,3,13410
328,GO_FIRST,G8-1404,Delhi,Morning,one,Afternoon,Mumbai,Economy,5.08,3,13069
329,GO_FIRST,G8-1404,Delhi,Morning,one,Evening,Mumbai,Economy,7.08,3,13069
330,Air_India,AI-9911,Delhi,Morning,one,Afternoon,Mumbai,Economy,26.08,3,13086
331,Vistara,UK-801,Delhi,Morning,one,Morning,Mumbai,Economy,23.17,3,13515
332,SpiceJet,SG-3002,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.25,3,13200
333,Indigo,6E-5063,Delhi,Afternoon,one,Night,Mumbai,Economy,5.42,3,13279
334,Air_India,AI-411,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8,3,13515
335,Vistara,UK-809,Delhi,Evening,one,Morning,Mumbai,Economy,12.42,3,14040
336,Vistara,UK-809,Delhi,Evening,one,Night,Mumbai,Economy,24.42,3,14040
337,Vistara,UK-809,Delhi,Evening,one,Night,Mumbai,Economy,26,3,14040
338,Indigo,6E-2102,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.08,3,13767
339,Vistara,UK-637,Delhi,Evening,one,Night,Mumbai,Economy,4.42,3,14565
340,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,15.75,3,14565
341,Vistara,UK-835,Delhi,Evening,one,Night,Mumbai,Economy,26.67,3,14565
342,Vistara,UK-833,Delhi,Early_Morning,one,Morning,Mumbai,Economy,28.5,3,14565
343,GO_FIRST,G8-266,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11.75,3,14235
344,Air_India,AI-764,Delhi,Evening,one,Afternoon,Mumbai,Economy,19.5,3,14250
345,Vistara,UK-899,Delhi,Afternoon,one,Night,Mumbai,Economy,8.25,3,14618
346,Vistara,UK-813,Delhi,Evening,one,Morning,Mumbai,Economy,14.67,3,14775
347,Vistara,UK-813,Delhi,Evening,one,Night,Mumbai,Economy,26.67,3,14775
348,Vistara,UK-813,Delhi,Evening,one,Night,Mumbai,Economy,28.25,3,14775
349,Indigo,6E-2338,Delhi,Afternoon,one,Night,Mumbai,Economy,8,3,14744
350,Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Economy,13.75,3,15353
351,Vistara,UK-815,Delhi,Morning,one,Morning,Mumbai,Economy,27.33,3,15353
352,Vistara,UK-737,Delhi,Afternoon,one,Night,Mumbai,Economy,28.42,3,15405
353,Air_India,AI-762,Delhi,Night,one,Afternoon,Mumbai,Economy,16.17,3,15090
354,Indigo,6E-7403,Delhi,Early_Morning,one,Evening,Mumbai,Economy,8.67,3,15232
355,Indigo,6E-607,Delhi,Night,one,Morning,Mumbai,Economy,10.17,3,15232
356,Vistara,UK-953,Delhi,Night,zero,Night,Mumbai,Economy,2.17,3,15720
357,Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,3,15720
358,Air_India,AI-429,Delhi,Morning,one,Afternoon,Mumbai,Economy,30.08,3,15405
359,Indigo,6E-6722,Delhi,Night,zero,Night,Mumbai,Economy,2.25,3,15720
360,Indigo,6E-184,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.17,3,15720
361,Indigo,6E-2154,Delhi,Morning,one,Evening,Mumbai,Economy,9.25,3,15720
362,Air_India,AI-540,Delhi,Night,one,Evening,Mumbai,Economy,20.42,3,15825
363,Air_India,AI-537,Delhi,Evening,one,Evening,Mumbai,Economy,24.83,3,15825
364,Air_India,AI-801,Delhi,Evening,one,Night,Mumbai,Economy,29.33,3,16245
365,Vistara,UK-855,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.08,3,16665
366,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Economy,12.75,3,16718
367,GO_FIRST,G8-165,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8,3,16823
368,Vistara,UK-737,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,21.08,3,17190
369,GO_FIRST,G8-191,Delhi,Morning,one,Evening,Mumbai,Economy,8.92,3,16859
370,Vistara,UK-809,Delhi,Evening,one,Morning,Mumbai,Economy,15.58,3,17243
371,Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Economy,12.17,3,17348
372,GO_FIRST,G8-237,Delhi,Afternoon,one,Night,Mumbai,Economy,7.5,3,17136
373,Air_India,AI-9843,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,3,17295
374,Vistara,UK-813,Delhi,Evening,one,Morning,Mumbai,Economy,17.83,3,17978
375,Vistara,UK-819,Delhi,Afternoon,one,Morning,Mumbai,Economy,18,3,18030
376,Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Economy,18.25,3,18135
377,Air_India,AI-401,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.25,3,18135
378,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Economy,11.17,3,18713
379,Vistara,UK-706,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,3,19238
380,Air_India,AI-807,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,3,19605
381,Air_India,AI-502,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.08,3,19605
382,Air_India,AI-502,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,3,19920
383,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,3,21233
384,Vistara,UK-847,Delhi,Morning,one,Afternoon,Mumbai,Economy,27.58,3,21285
385,GO_FIRST,G8-213,Delhi,Morning,one,Evening,Mumbai,Economy,6.33,3,21899
386,Air_India,AI-506,Delhi,Morning,one,Morning,Mumbai,Economy,22.83,3,22755
387,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,6,3,23228
388,Air_India,AI-406,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.83,3,22965
389,Air_India,AI-506,Delhi,Morning,one,Night,Mumbai,Economy,11.33,3,23070
390,GO_FIRST,G8-300,Delhi,Morning,one,Afternoon,Mumbai,Economy,5.92,3,23491
391,Air_India,AI-811,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.58,3,24225
392,Air_India,AI-431,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,26.17,3,24225
393,Air_India,AI-465,Delhi,Evening,one,Night,Mumbai,Economy,6.25,3,24435
394,Air_India,AI-9809,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,25.83,3,25223
395,Air_India,AI-764,Delhi,Evening,one,Night,Mumbai,Economy,27.17,3,26325
396,Air_India,AI-762,Delhi,Night,one,Night,Mumbai,Economy,23.83,3,27165
397,Air_India,AI-877,Delhi,Morning,one,Evening,Mumbai,Economy,6.42,3,29580
398,Air_India,AI-512,Delhi,Afternoon,one,Night,Mumbai,Economy,8.92,3,31260
399,SpiceJet,SG-8709,Delhi,Evening,zero (0),Night,Mumbai,Economy,2.17,4,5953
400,SpiceJet,SG-1089,Delhi,Early_Morning,zero (0),Morning,Mumbai,Economy,2.25,4,5953
401,SpiceJet,SG-1061,Delhi,Early_Morning,zero (0),Morning,Mumbai,Economy,2.33,4,5953
402,SpiceJet,SG-8157,Delhi,Early_Morning,zero (0),Morning,Mumbai,Economy,2.33,4,5953
403,SpiceJet,SG-1063,Delhi,Evening,zero (0),Night,Mumbai,Economy,2.33,4,5953
404,SpiceJet,SG-8169,Delhi,Evening,zero (0),Night,Mumbai,Economy,2.33,4,5953
405,Vistara,UK-951,Delhi,Afternoon,zero (0),Evening,Mumbai,Economy,2.17,4,5955
406,Vistara,UK-933,Delhi,Afternoon,zero (0),Evening,Mumbai,Economy,2.17,4,5955
407,Vistara,UK-985,Delhi,Evening,zero (0),Night,Mumbai,Economy,2.17,4,5955
408,Vistara,UK-995,Delhi,Morning,zero (0),Afternoon,Mumbai,Economy,2.25,4,5955
409,Vistara,UK-977,Delhi,Evening,zero (0),Night,Mumbai,Economy,2.25,4,5955
410,Vistara,UK-945,Delhi,Morning,zero (0),Afternoon,Mumbai,Economy,2.33,4,5955
411,Vistara,UK-955,Delhi,Evening,zero (0),Night,Mumbai,Economy,2.33,4,5955
412,Vistara,UK-927,Delhi,Morning,zero (0),Morning,Mumbai,Economy,2.08,4,6060
413,Vistara,UK-953,Delhi,Night,zero,Night,Mumbai,Economy,2.17,4,6060
414,GO_FIRST,G8-336,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,4,5954
415,GO_FIRST,G8-392,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,4,5954
416,GO_FIRST,G8-346,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,4,5954
417,GO_FIRST,G8-330,Delhi,Night,zero,Night,Mumbai,Economy,2.25,4,5954
418,GO_FIRST,G8-338,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,4,5954
419,GO_FIRST,G8-323,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,4,5954
420,Indigo,6E-2054,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,4,5955
421,Indigo,6E-6202,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,4,5955
422,Indigo,6E-2046,Delhi,Evening,zero,Evening,Mumbai,Economy,2.17,4,5955
423,Indigo,6E-5041,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,4,5955
424,SpiceJet,SG-8803,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,4,5955
425,Indigo,6E-218,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,4,5955
426,Indigo,6E-549,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,4,5955
427,Indigo,6E-6722,Delhi,Night,zero,Night,Mumbai,Economy,2.25,4,5955
428,Indigo,6E-6278,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,4,5955
429,Indigo,6E-5328,Delhi,Morning,zero,Morning,Mumbai,Economy,2.5,4,5955
430,Air_India,AI-868,Delhi,Evening,zero,Evening,Mumbai,Economy,2,4,5955
431,Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.08,4,5955
432,Air_India,AI-665,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,4,5955
433,Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,4,5955
434,Air_India,AI-678,Delhi,Morning,zero,Morning,Mumbai,Economy,2.25,4,5955
435,Air_India,AI-624,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,4,5955
436,AirAsia,I5-784,Delhi,Evening,one,Early_Morning,Mumbai,Economy,15.17,4,5949
437,GO_FIRST,G8-1010,Delhi,Afternoon,one,Evening,Mumbai,Economy,5.83,4,5954
438,GO_FIRST,G8-191,Delhi,Morning,one,Evening,Mumbai,Economy,8.92,4,5954
439,GO_FIRST,G8-237,Delhi,Afternoon,one,Night,Mumbai,Economy,9.25,4,5954
440,GO_FIRST,G8-266,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11.75,4,5954
441,GO_FIRST,G8-103,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.33,4,5954
442,GO_FIRST,G8-119,Delhi,Evening,one,Morning,Mumbai,Economy,15.17,4,5954
443,GO_FIRST,G8-113,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.75,4,5954
444,Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Economy,3.75,4,5955
445,SpiceJet,SG-2976,Delhi,Evening,one,Night,Mumbai,Economy,4.5,4,5955
446,Indigo,6E-2022,Delhi,Early_Morning,one,Evening,Mumbai,Economy,10.25,4,5955
447,Indigo,6E-5018,Delhi,Afternoon,one,Night,Mumbai,Economy,10.33,4,5955
448,Indigo,6E-369,Delhi,Night,one,Morning,Mumbai,Economy,10.42,4,5955
449,SpiceJet,SG-2976,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,4,5955
450,SpiceJet,SG-2277,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.75,4,5955
451,AirAsia,I5-764,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,4,6139
452,Indigo,6E-5001,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,4,6165
453,SpiceJet,SG-8483,Delhi,Evening,one,Early_Morning,Mumbai,Economy,13.25,4,6270
454,Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,4,6690
455,Indigo,6E-2092,Delhi,Evening,one,Night,Mumbai,Economy,5.33,4,6443
456,GO_FIRST,G8-334,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,4,6532
457,Indigo,6E-607,Delhi,Night,one,Morning,Mumbai,Economy,10.17,4,6932
458,Indigo,6E-2193,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.83,4,7420
459,Indigo,6E-152,Delhi,Morning,one,Evening,Mumbai,Economy,7.67,4,7420
460,Indigo,6E-2193,Delhi,Afternoon,one,Night,Mumbai,Economy,8.33,4,7420
461,Air_India,AI-435,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.5,4,8413
462,Vistara,UK-637,Delhi,Evening,one,Morning,Mumbai,Economy,18.33,4,9000
463,Vistara,UK-706,Delhi,Afternoon,one,Morning,Mumbai,Economy,21.83,4,9000
464,Air_India,AI-9643,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,4,8790
465,Air_India,AI-499,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,26.83,4,8790
466,GO_FIRST,G8-719,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.25,4,8869
467,Indigo,6E-2338,Delhi,Afternoon,one,Night,Mumbai,Economy,8,4,8885
468,Air_India,AI-9887,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.17,4,9000
469,Air_India,AI-469,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.83,4,9000
470,GO_FIRST,G8-717,Delhi,Evening,one,Night,Mumbai,Economy,4.75,4,9447
471,Vistara,UK-899,Delhi,Afternoon,one,Night,Mumbai,Economy,8.25,4,9840
472,Vistara,UK-859,Delhi,Morning,one,Night,Mumbai,Economy,12.58,4,9840
473,Vistara,UK-871,Delhi,Night,one,Morning,Mumbai,Economy,13.42,4,9840
474,Vistara,UK-871,Delhi,Night,one,Afternoon,Mumbai,Economy,17.92,4,9840
475,Vistara,UK-899,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.25,4,9840
476,Vistara,UK-859,Delhi,Morning,one,Morning,Mumbai,Economy,23.58,4,9840
477,Vistara,UK-899,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,23.75,4,9840
478,Vistara,UK-871,Delhi,Night,one,Night,Mumbai,Economy,26.42,4,9840
479,Air_India,AI-9843,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,4,9525
480,Indigo,6E-2373,Delhi,Afternoon,one,Evening,Mumbai,Economy,6,4,9788
481,Air_India,AI-483,Delhi,Evening,one,Evening,Mumbai,Economy,23.92,4,9905
482,Air_India,AI-475,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,24.58,4,9988
483,Vistara,UK-637,Delhi,Evening,one,Night,Mumbai,Economy,4.42,4,10575
484,Vistara,UK-879,Delhi,Evening,one,Night,Mumbai,Economy,5.33,4,10575
485,Vistara,UK-706,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,4,10575
486,Vistara,UK-879,Delhi,Evening,one,Morning,Mumbai,Economy,16.33,4,10575
487,Vistara,UK-879,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,4,10575
488,Air_India,AI-531,Delhi,Evening,one,Night,Mumbai,Economy,24.75,4,10260
489,Indigo,6E-2168,Delhi,Evening,one,Night,Mumbai,Economy,4.42,4,10349
490,Indigo,6E-184,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.17,4,10523
491,GO_FIRST,G8-1404,Delhi,Morning,one,Evening,Mumbai,Economy,7.08,4,10549
492,GO_FIRST,G8-165,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8,4,10575
493,Air_India,AI-473,Delhi,Evening,one,Evening,Mumbai,Economy,22.75,4,10680
494,Vistara,UK-855,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.08,4,11205
495,Vistara,UK-627,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,26.67,4,11573
496,Vistara,UK-847,Delhi,Morning,one,Afternoon,Mumbai,Economy,27.58,4,11625
497,GO_FIRST,G8-357,Delhi,Early_Morning,two_or_more,Evening,Mumbai,Economy,12.08,4,11295
498,GO_FIRST,G8-213,Delhi,Morning,one,Evening,Mumbai,Economy,6.33,4,11609
499,Vistara,UK-673,Delhi,Afternoon,one,Evening,Mumbai,Economy,5,4,12150
500,Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Economy,5.75,4,12150
501,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,6,4,12150
502,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,4,12150
503,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Economy,11.17,4,12150
504,Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Economy,12.17,4,12150
505,Vistara,UK-809,Delhi,Evening,one,Morning,Mumbai,Economy,12.42,4,12150
506,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Economy,12.75,4,12150
507,Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Economy,13.75,4,12150
508,Vistara,UK-809,Delhi,Evening,one,Morning,Mumbai,Economy,14.42,4,12150
509,Vistara,UK-813,Delhi,Evening,one,Morning,Mumbai,Economy,14.67,4,12150
510,Vistara,UK-809,Delhi,Evening,one,Morning,Mumbai,Economy,15.58,4,12150
511,Vistara,UK-817,Delhi,Evening,one,Morning,Mumbai,Economy,16.17,4,12150
512,Air_India,AI-453,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.83,4,11900
513,Air_India,AI-502,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,4,12150
514,Air_India,AI-506,Delhi,Morning,one,Night,Mumbai,Economy,11.33,4,12150
515,Air_India,AI-504,Delhi,Night,one,Morning,Mumbai,Economy,11.33,4,12150
516,Air_India,AI-803,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.92,4,12150
517,Air_India,AI-807,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,4,12150
518,Air_India,AI-502,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.08,4,12150
519,Air_India,AI-506,Delhi,Morning,one,Morning,Mumbai,Economy,22.83,4,12150
520,Air_India,AI-803,Delhi,Early_Morning,one,Morning,Mumbai,Economy,26.42,4,12150
521,SpiceJet,SG-339,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,21.08,4,12228
522,Air_India,AI-9857,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.25,4,12298
523,Indigo,6E-2102,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.08,4,12302
524,Air_India,AI-451,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.92,4,12360
525,Indigo,6E-181,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.83,4,12518
526,Vistara,UK-737,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,4,12990
527,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,15.75,4,12990
528,Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Economy,18.25,4,12990
529,Vistara,UK-835,Delhi,Evening,one,Afternoon,Mumbai,Economy,18.58,4,12990
530,Vistara,UK-837,Delhi,Evening,one,Afternoon,Mumbai,Economy,,4,12990
531,Air_India,AI-540,Delhi,Night,one,Morning,Mumbai,Economy,Missing,4,12990
532,Air_India,AI-537,Delhi,Evening,one,Morning,Mumbai,Economy,Missing,4,12990
533,Air_India,AI-762,Delhi,Night,one,Afternoon,Mumbai,Economy,,4,12990
534,Air_India,AI-764,Delhi,Evening,one,Afternoon,Mumbai,Economy,,4,12990
535,Air_India,AI-762,Delhi,Night,one,Night,Mumbai,Economy,,4,12990
536,GO_FIRST,G8-286,Delhi,Morning,one,Evening,Mumbai,Economy,,4,13043
537,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,,4,13410
538,Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Economy,,4,13410
539,Vistara,UK-839,Delhi,Afternoon,one,Morning,Mumbai,Economy,,4,13410
540,Vistara,UK-833,Delhi,Early_Morning,one,Morning,Mumbai,Economy,,4,13410
541,SpiceJet,SG-3002,Delhi,Early_Morning,one,Morning,Mumbai,Economy,,4,13200
542,Vistara,UK-839,Delhi,Afternoon,one,Night,Mumbai,Economy,,4,14565
543,Vistara,UK-833,Delhi,Early_Morning,one,Night,Mumbai,Economy,,4,14565
544,Air_India,AI-885,Delhi,Morning,one,Evening,Mumbai,Economy,,4,14775
545,Air_India,AI-885,Delhi,Morning,one,Night,Mumbai,Economy,,4,15143
546,Vistara,UK-705,Delhi,Early_Morning,one,Night,Mumbai,Economy,,4,15825
547,Air_India,AI-429,Delhi,Morning,one,Afternoon,Mumbai,Economy,,4,15720
548,Air_India,AI-471,Delhi,Afternoon,one,Evening,Mumbai,Economy,,4,15825
549,Air_India,AI-429,Delhi,Morning,one,Evening,Mumbai,Economy,,4,15825
550,Air_India,AI-439,Delhi,Early_Morning,one,Evening,Mumbai,Economy,,4,15825
551,Vistara,UK-705,Delhi,Early_Morning,one,Night,Mumbai,Economy,,4,16665
552,Vistara,UK-747,Delhi,Early_Morning,one,Night,Mumbai,Economy,,4,17505
553,GO_FIRST,G8-286,Delhi,Morning,one,Evening,Mumbai,Economy,,4,17243
554,Vistara,UK-747,Delhi,Early_Morning,one,Night,Mumbai,Economy,,4,18345
555,Vistara,UK-705,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,,4,18450
556,Vistara,UK-707,Delhi,Evening,one,Night,Mumbai,Economy,,4,19815
557,Vistara,UK-747,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,,4,20130
558,Air_India,AI-465,Delhi,Evening,one,Night,Mumbai,Economy,,4,20025
559,Air_India,AI-512,Delhi,Afternoon,one,Night,Mumbai,Economy,,4,20025
560,Air_India,AI-540,Delhi,Night,one,Evening,Mumbai,Economy,,4,21180
561,Air_India,AI-537,Delhi,Evening,one,Evening,Mumbai,Economy,,4,21180
562,Air_India,AI-406,Delhi,Morning,one,Afternoon,Mumbai,Economy,,4,21390
563,Air_India,AI-411,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,,4,24540
564,SpiceJet,SG-1091,Delhi,Evening,zero,Night,Mumbai,Economy,,5,5953
565,SpiceJet,SG-8709,Delhi,Evening,zero,Night,Mumbai,Economy,,5,5953
566,SpiceJet,SG-1089,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,,5,5953
567,SpiceJet,SG-8803,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,,5,5953
568,SpiceJet,SG-1061,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,,5,5953
569,SpiceJet,SG-8157,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,,5,5953
570,SpiceJet,SG-1063,Delhi,Evening,zero,Night,Mumbai,Economy,,5,5953
571,SpiceJet,SG-8169,Delhi,Evening,zero,Night,Mumbai,Economy,,5,5953
572,Vistara,UK-981,Delhi,Night,zero,Night,Mumbai,Economy,2,5,5955
573,Vistara,UK-927,Delhi,Morning,zero,Morning,Mumbai,Economy,2.08,5,5955
574,Vistara,UK-975,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,5,5955
575,Vistara,UK-993,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.17,5,5955
576,Vistara,UK-951,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,5,5955
577,Vistara,UK-933,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,5,5955
578,Vistara,UK-985,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,5,5955
579,Vistara,UK-953,Delhi,Night,zero,Night,Mumbai,Economy,2.17,5,5955
580,Vistara,UK-943,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,5,5955
581,Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,5,5955
582,Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,5,5955
583,Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,5,5955
584,Vistara,UK-945,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,5,5955
585,Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Economy,2.33,5,5955
